id_sintetico,cenario_id,indice_risco_verdadeiro,theta_latente,aquiescencia,itens_em_branco
RISK-V2-009920,CEN-02,60.17175099,0.47075457,0.07181908,2
RISK-V2-009921,CEN-09,59.31733631,0.14009125,0.1731884,2
RISK-V2-009922,CEN-18,86.71316964,1.23282151,-0.40731315,1
RISK-V2-009923,CEN-24,46.38950893,-0.20292603,-0.34627599,2
RISK-V2-009924,CEN-05,92.58494544,1.79999719,-0.30515145,2
RISK-V2-009925,CEN-11,55.39753401,-0.20935416,-0.26640537,2
RISK-V2-009926,CEN-07,77.27147109,1.02611106,0.04276332,1
RISK-V2-009927,CEN-02,57.61346726,0.41368015,0.03681198,0
RISK-V2-009928,CEN-11,24.96279762,-1.01672933,-0.03923198,1
RISK-V2-009929,CEN-05,93.28807044,1.77325001,-0.15922267,0
RISK-V2-009930,CEN-02,72.67361111,1.17883253,0.42066952,1
RISK-V2-009931,CEN-19,5.9077381,-1.71741246,0.06945846,0
RISK-V2-009932,CEN-05,95.96106151,2.03039092,-0.22892144,0
RISK-V2-009933,CEN-05,98.98313492,2.30783766,-0.01850891,2
RISK-V2-009934,CEN-08,22.10441468,-1.1976832,-0.2765677,0
RISK-V2-009935,CEN-15,3.80580357,-2.10664654,-0.06381871,1
RISK-V2-009936,CEN-10,89.39732143,1.64780247,0.21429213,1
RISK-V2-009937,CEN-03,30.50223214,-0.70861168,0.05975169,2
RISK-V2-009938,CEN-14,29.41902282,-0.69533959,-0.33106535,0
RISK-V2-009939,CEN-12,84.65959821,1.29454743,0.03014385,1
RISK-V2-009940,CEN-07,58.46912202,0.46605428,0.23870298,1
RISK-V2-009941,CEN-24,59.26587302,0.54442795,0.00664557,1
RISK-V2-009942,CEN-21,55.67584325,0.31252393,0.2158849,0
RISK-V2-009943,CEN-20,76.796875,1.28003542,0.22527893,0
RISK-V2-009944,CEN-12,44.63975694,-0.2659688,-0.16069799,0
RISK-V2-009945,CEN-17,44.0265377,-0.43998759,-0.24197354,0
RISK-V2-009946,CEN-07,96.98164683,2.53589453,0.19402512,0
RISK-V2-009947,CEN-21,10.18663194,-1.37568173,-0.04587605,1
RISK-V2-009948,CEN-19,32.82986111,-0.4916214,0.2167121,0
RISK-V2-009949,CEN-06,86.89732143,1.45302857,0.25636559,2
RISK-V2-009950,CEN-23,95.72172619,1.71324778,-0.03447332,2
RISK-V2-009951,CEN-15,17.1155754,-1.43991202,-0.10576048,1
RISK-V2-009952,CEN-16,94.47730655,1.68120613,0.07916627,1
RISK-V2-009953,CEN-05,96.4812748,2.06745034,-0.21316316,1
RISK-V2-009954,CEN-04,37.5297619,-0.37158986,0.0424178,1
RISK-V2-009955,CEN-09,65.06510417,0.90719985,0.19159747,1
RISK-V2-009956,CEN-01,41.45833333,-0.26435374,-0.02411216,1
RISK-V2-009957,CEN-21,21.77331349,-1.22343016,0.13477291,1
RISK-V2-009958,CEN-09,77.24383503,1.09231919,0.18258404,1
RISK-V2-009959,CEN-13,71.09747024,0.56487039,-0.25287901,1
RISK-V2-009960,CEN-01,77.12921627,0.66511138,0.03081143,0
RISK-V2-009961,CEN-13,41.3312252,-0.13981814,-0.05512101,1
RISK-V2-009962,CEN-01,40.5828373,-0.25524314,0.23740516,0
RISK-V2-009963,CEN-16,68.5801977,0.8347452,0.19895629,3
RISK-V2-009964,CEN-06,55.02232143,0.28257142,-0.16323517,2
RISK-V2-009965,CEN-18,79.6031746,1.11597465,-0.01811744,0
RISK-V2-009966,CEN-14,46.2805591,-0.06164142,-0.01850658,3
RISK-V2-009967,CEN-12,46.79935516,-0.12953279,-0.10244098,0
RISK-V2-009968,CEN-04,45.47371032,0.0411503,-0.00541759,0
RISK-V2-009969,CEN-10,58.47363946,0.18034382,-0.09918007,1
RISK-V2-009970,CEN-18,42.83553005,-0.15785723,0.05599907,1
RISK-V2-009971,CEN-13,49.79450113,-0.45061441,-0.36589076,2
RISK-V2-009972,CEN-05,96.32892219,2.07201406,-0.27552606,3
RISK-V2-009973,CEN-12,38.91183036,-0.27266885,0.17278727,3
RISK-V2-009974,CEN-18,52.40265377,0.0843178,-0.1929722,1
RISK-V2-009975,CEN-19,6.16815476,-1.57547041,0.35885312,5
RISK-V2-009976,CEN-18,58.44068878,0.46027088,-0.03618907,2
RISK-V2-009977,CEN-11,7.73995536,-1.73907401,0.11533044,1
RISK-V2-009978,CEN-05,81.48809524,1.02331222,-0.14431082,1
RISK-V2-009979,CEN-05,62.78397817,0.61158624,0.2195269,1
RISK-V2-009980,CEN-02,86.3671875,1.54876886,0.2358176,2
RISK-V2-009981,CEN-09,81.86073909,1.12611598,-0.67269246,2
RISK-V2-009982,CEN-03,47.64384921,-0.13828766,-0.24053554,1
RISK-V2-009983,CEN-11,46.00756448,-0.13446902,-0.13450057,1
RISK-V2-009984,CEN-10,46.55877976,-0.20577482,-0.15963215,1
RISK-V2-009985,CEN-24,63.25024802,0.48004339,0.19371284,1
RISK-V2-009986,CEN-20,69.02901786,0.83147861,-0.16006611,1
RISK-V2-009987,CEN-09,57.99603175,0.47033735,-0.16104358,1
RISK-V2-009988,CEN-08,38.38718821,-0.15551709,0.23533505,2
RISK-V2-009989,CEN-03,28.47718254,-0.99943997,-0.22927153,0
RISK-V2-009990,CEN-10,96.71130952,2.22248341,0.12462294,0
RISK-V2-009991,CEN-17,53.45796131,0.36734238,0.46099255,1
RISK-V2-009992,CEN-08,5.72916667,-1.43682627,0.06990446,0
RISK-V2-009993,CEN-09,65.40001417,0.44590304,-0.09779587,4
RISK-V2-009994,CEN-14,52.62090774,0.20222795,0.12493804,3
RISK-V2-009995,CEN-14,25.97470238,-1.19886515,-0.3663625,1
RISK-V2-009996,CEN-15,14.04513889,-1.19113747,0.09937129,1
RISK-V2-009997,CEN-12,35.18849206,-0.50500182,-0.08512966,1
RISK-V2-009998,CEN-06,82.13479663,1.23514151,0.08030757,0
RISK-V2-009999,CEN-03,41.36089853,-0.56749115,-0.1658332,1
RISK-V2-010000,CEN-21,13.85478671,-1.34937069,0.04838679,2
RISK-V2-010001,CEN-22,18.54352679,-1.35597038,0.02957756,1
RISK-V2-010002,CEN-08,55.59647817,-0.09682694,-0.28984777,1
RISK-V2-010003,CEN-16,97.76227679,1.76862002,-0.0752873,1
RISK-V2-010004,CEN-14,38.20746528,-0.67202661,-0.16805599,0
RISK-V2-010005,CEN-07,74.7234623,0.93539597,-0.11822232,0
RISK-V2-010006,CEN-08,52.70337302,-0.14163684,-0.18792885,3
RISK-V2-010007,CEN-23,79.12060658,1.15561181,0.07959587,2
RISK-V2-010008,CEN-03,31.61830357,-0.9492992,-0.55845911,1
RISK-V2-010009,CEN-11,11.90290179,-1.29515057,0.32649431,0
RISK-V2-010010,CEN-07,100.0,3.38787633,-0.12257213,1
RISK-V2-010011,CEN-13,39.82204861,-0.45228974,0.1541345,0
RISK-V2-010012,CEN-16,81.26116071,1.16015001,-0.14538746,3
RISK-V2-010013,CEN-02,52.78397817,0.07353091,0.04457088,0
RISK-V2-010014,CEN-15,1.64753401,-1.98613256,0.39080619,2
RISK-V2-010015,CEN-23,98.36309524,2.51334422,0.13227759,1
RISK-V2-010016,CEN-09,76.10677083,1.0218239,0.17979276,1
RISK-V2-010017,CEN-19,13.10577877,-1.56123363,-0.23086076,0
RISK-V2-010018,CEN-18,56.51289683,0.48535169,0.25200178,0
RISK-V2-010019,CEN-10,84.10785147,1.34177796,-0.12308925,2
RISK-V2-010020,CEN-02,76.40873016,1.28937889,0.25041612,0
RISK-V2-010021,CEN-16,84.93737599,1.582343,0.11664432,0
RISK-V2-010022,CEN-17,38.10019841,-0.69494374,-0.18586927,0
RISK-V2-010023,CEN-19,29.62425595,-0.56099415,0.05003218,1
RISK-V2-010024,CEN-01,30.7124256,-0.48914091,0.3436002,2
RISK-V2-010025,CEN-10,87.9296875,1.48058715,0.0627738,1
RISK-V2-010026,CEN-05,98.31349206,2.14452102,-0.21094084,3
RISK-V2-010027,CEN-07,93.31597222,1.94689565,0.18376594,5
RISK-V2-010028,CEN-07,95.03658234,1.97597114,-0.45614504,0
RISK-V2-010029,CEN-18,49.29005456,0.03372214,-0.09352263,2
RISK-V2-010030,CEN-05,88.06981647,1.57343186,0.22431558,1
RISK-V2-010031,CEN-21,28.14546131,-0.81413433,-0.25030932,0
RISK-V2-010032,CEN-21,2.51736111,-2.10305463,-0.14613597,2
RISK-V2-010033,CEN-12,34.00669643,-0.1575669,0.53335203,2
RISK-V2-010034,CEN-15,4.70424107,-1.9052269,-0.19324949,1
RISK-V2-010035,CEN-10,44.37287415,-0.21052682,0.06943013,2
RISK-V2-010036,CEN-17,38.43067956,-0.3873642,0.17644991,0
RISK-V2-010037,CEN-21,32.57068452,-0.64343655,0.02737168,1
RISK-V2-010038,CEN-06,66.22209821,0.334423,-0.0467498,0
RISK-V2-010039,CEN-10,82.2625248,0.96526525,-0.40661081,0
RISK-V2-010040,CEN-17,24.79724702,-0.83505813,0.1795121,0
RISK-V2-010041,CEN-18,58.54476687,0.56849303,-0.00840521,0
RISK-V2-010042,CEN-20,15.77442956,-1.3677487,-0.44368278,1
RISK-V2-010043,CEN-05,78.19568452,1.1513483,-0.07363303,1
RISK-V2-010044,CEN-15,37.61532738,-0.4918624,0.02930907,1
RISK-V2-010045,CEN-17,54.98697917,0.10791026,0.08182518,0
RISK-V2-010046,CEN-17,34.7265625,-0.4956894,0.02649815,0
RISK-V2-010047,CEN-20,58.68223852,0.54189764,0.11363145,3
RISK-V2-010048,CEN-22,5.49665179,-1.99057701,-0.17455174,1
RISK-V2-010049,CEN-11,18.68268141,-0.96041725,0.06207575,5
RISK-V2-010050,CEN-10,93.27380952,1.62206869,-0.11060769,1
RISK-V2-010051,CEN-09,72.82764668,0.99616029,0.22453674,3
RISK-V2-010052,CEN-15,29.33841766,-0.9258386,-0.29805184,0
RISK-V2-010053,CEN-23,89.15364583,1.65332695,0.01728963,2
RISK-V2-010054,CEN-19,36.61777211,-0.56133777,-0.07006557,2
RISK-V2-010055,CEN-07,100.0,2.38437912,-0.24922069,1
RISK-V2-010056,CEN-22,26.88492063,-0.56694549,-0.00851569,0
RISK-V2-010057,CEN-03,29.41654266,-0.72173494,-0.06444277,0
RISK-V2-010058,CEN-17,77.84412202,0.69614069,-0.07269475,2
RISK-V2-010059,CEN-07,84.69308036,1.30405312,0.16648235,2
RISK-V2-010060,CEN-06,84.57589286,1.09072368,-0.16646875,1
RISK-V2-010061,CEN-21,2.39335317,-1.96503276,0.03848803,2
RISK-V2-010062,CEN-23,96.28224206,2.29728748,-0.18105546,0
RISK-V2-010063,CEN-19,23.21605726,-0.70617251,0.38193622,2
RISK-V2-010064,CEN-18,32.03993056,-0.47932883,0.18558647,0
RISK-V2-010065,CEN-07,92.00210813,2.11183018,0.28674016,2
RISK-V2-010066,CEN-23,88.84610615,1.43917828,-0.03889742,0
RISK-V2-010067,CEN-24,78.47160218,1.16154304,-0.25466768,0
RISK-V2-010068,CEN-20,77.59052579,1.37547581,0.18613874,0
RISK-V2-010069,CEN-04,7.4249752,-1.51670497,0.31127314,0
RISK-V2-010070,CEN-05,65.05394345,0.47138155,-0.08890552,0
RISK-V2-010071,CEN-09,71.56684028,1.15967133,0.31925933,0
RISK-V2-010072,CEN-01,0.72544643,-2.43724812,0.53961945,0
RISK-V2-010073,CEN-21,4.51698909,-1.95555684,0.08472632,1
RISK-V2-010074,CEN-17,46.94781037,-0.14767716,0.14276642,4
RISK-V2-010075,CEN-14,71.89608135,0.73677433,-0.26928222,0
RISK-V2-010076,CEN-16,76.9233631,0.86632357,-0.21626869,0
RISK-V2-010077,CEN-18,41.26426091,-0.21436664,0.14745257,0
RISK-V2-010078,CEN-05,75.72704082,1.12993453,0.22796365,1
RISK-V2-010079,CEN-05,96.59970238,2.30820586,0.00266589,1
RISK-V2-010080,CEN-08,9.70796131,-1.41833155,0.2626545,2
RISK-V2-010081,CEN-17,56.71928146,0.25597431,0.00349376,3
RISK-V2-010082,CEN-08,58.97879464,0.30332181,0.07975938,2
RISK-V2-010083,CEN-01,35.48363095,-0.24320634,0.16100553,0
RISK-V2-010084,CEN-24,76.13777282,0.82993634,-0.2428779,0
RISK-V2-010085,CEN-19,25.6547619,-0.7505057,-0.00391268,2
RISK-V2-010086,CEN-12,61.94196429,0.40103145,0.11596621,1
RISK-V2-010087,CEN-03,77.76537698,1.06433118,0.01959624,1
RISK-V2-010088,CEN-12,49.20138889,-0.0833433,-0.16460699,1
RISK-V2-010089,CEN-18,46.80493552,-0.17630764,-0.16411025,0
RISK-V2-010090,CEN-18,70.12276786,0.81249679,0.05596508,0
RISK-V2-010091,CEN-18,58.04607781,0.41848723,0.17493418,2
RISK-V2-010092,CEN-18,46.79129464,-0.1703509,-0.08553508,1
RISK-V2-010093,CEN-13,44.43664966,-0.32388162,-0.35627507,2
RISK-V2-010094,CEN-16,72.27802579,0.82936327,-0.25577238,1
RISK-V2-010095,CEN-12,77.97433036,0.81689584,-0.07906605,1
RISK-V2-010096,CEN-23,88.2000248,1.27755088,-0.04228561,1
RISK-V2-010097,CEN-22,39.41778274,-0.39252819,-0.06085454,0
RISK-V2-010098,CEN-18,28.203125,-0.66231527,0.20604283,0
RISK-V2-010099,CEN-13,87.72711168,1.57308251,0.18644212,1
RISK-V2-010100,CEN-09,85.10478671,1.31248116,-0.13919374,0
RISK-V2-010101,CEN-14,41.26984127,-0.57857514,-0.06479763,0
RISK-V2-010102,CEN-04,51.31572421,-0.15220087,-0.25031175,0
RISK-V2-010103,CEN-22,27.93154762,-0.65776436,0.12849453,1
RISK-V2-010104,CEN-08,44.35453869,-0.00332533,0.03818194,2
RISK-V2-010105,CEN-03,53.27380952,-0.15737217,-0.30730993,0
RISK-V2-010106,CEN-16,60.57291667,0.41317288,-0.23268177,0
RISK-V2-010107,CEN-11,32.4311756,-0.64996114,0.14712958,0
RISK-V2-010108,CEN-18,64.43824405,0.37722339,-0.07025383,0
RISK-V2-010109,CEN-08,38.67311508,-0.68488834,-0.18579723,0
RISK-V2-010110,CEN-07,83.95213294,1.35142939,-0.23208055,0
RISK-V2-010111,CEN-11,23.57514881,-1.04721783,-0.20381087,1
RISK-V2-010112,CEN-15,5.89595734,-1.97486225,-0.07660837,1
RISK-V2-010113,CEN-06,89.63577098,1.36684549,-0.2836453,3
RISK-V2-010114,CEN-06,60.79303075,0.32467817,-0.19386168,0
RISK-V2-010115,CEN-15,13.60677083,-1.39171524,0.25706599,0
RISK-V2-010116,CEN-01,31.93762401,-0.68608191,0.34501357,3
RISK-V2-010117,CEN-06,70.64174107,0.60544184,0.00544574,1
RISK-V2-010118,CEN-13,26.39322917,-0.93883024,-0.26689673,2
RISK-V2-010119,CEN-15,0.0,-2.92570254,0.25711083,0
RISK-V2-010120,CEN-05,63.59002976,0.00418083,-0.24572889,0
RISK-V2-010121,CEN-02,43.08841766,-0.52878567,-0.09304152,0
RISK-V2-010122,CEN-20,56.05530754,-0.02223897,-0.14269181,1
RISK-V2-010123,CEN-16,76.28348214,1.10328477,0.03130989,1
RISK-V2-010124,CEN-01,32.77157738,-0.76364111,-0.29679269,3
RISK-V2-010125,CEN-24,37.3735119,-0.61350739,-0.10656295,5
RISK-V2-010126,CEN-18,72.47395833,0.63227438,0.08150952,1
RISK-V2-010127,CEN-09,68.17584325,0.68390077,0.18314334,1
RISK-V2-010128,CEN-08,39.51211735,-0.30724406,-0.12257082,1
RISK-V2-010129,CEN-12,54.58209325,0.13324752,-0.34182478,0
RISK-V2-010130,CEN-03,33.81386409,-0.50941889,0.07831371,1
RISK-V2-010131,CEN-17,39.20254039,-0.25966784,0.07850077,2
RISK-V2-010132,CEN-09,77.95245181,1.17250292,0.23883723,1
RISK-V2-010133,CEN-22,16.03422619,-1.59374348,-0.3812783,2
RISK-V2-010134,CEN-07,78.8969494,1.09018264,0.16338079,4
RISK-V2-010135,CEN-22,8.42509921,-1.52798552,0.09055486,1
RISK-V2-010136,CEN-20,25.41604663,-0.88203807,-0.16032059,0
RISK-V2-010137,CEN-19,65.94928075,0.54647056,-0.09453962,0
RISK-V2-010138,CEN-16,67.46341766,0.86627075,0.14078904,0
RISK-V2-010139,CEN-07,84.57713294,1.25872141,0.12420295,1
RISK-V2-010140,CEN-17,39.6875,-0.61427201,-0.041944,0
RISK-V2-010141,CEN-04,43.38780825,-0.22469933,-0.10766196,2
RISK-V2-010142,CEN-22,38.30853175,-0.5287026,0.17269236,0
RISK-V2-010143,CEN-23,77.61904762,1.02045827,0.17613675,1
RISK-V2-010144,CEN-20,43.95833333,-0.46107913,-0.21157335,0
RISK-V2-010145,CEN-22,12.57564484,-1.43768635,0.23623705,0
RISK-V2-010146,CEN-23,98.125,2.53427363,0.36775319,0
RISK-V2-010147,CEN-19,25.82217262,-1.01908158,-0.16937788,1
RISK-V2-010148,CEN-01,20.49603175,-0.98610126,-0.22609599,2
RISK-V2-010149,CEN-06,50.09849773,0.12817707,0.1204282,1
RISK-V2-010150,CEN-19,7.45110544,-1.65133463,-0.11581185,4
RISK-V2-010151,CEN-02,66.16815476,0.54588904,-0.2216441,1
RISK-V2-010152,CEN-02,93.33147321,1.23176011,-0.12244842,2
RISK-V2-010153,CEN-24,64.73524306,0.4797892,-0.07582788,1
RISK-V2-010154,CEN-07,94.65277778,2.21328891,0.28649147,1
RISK-V2-010155,CEN-01,37.02566964,-0.25855402,0.14842276,2
RISK-V2-010156,CEN-12,74.46738591,0.89984883,-0.21931424,2
RISK-V2-010157,CEN-21,6.73983135,-1.73072715,0.0454055,1
RISK-V2-010158,CEN-17,30.02790179,-0.33565053,0.23856423,1
RISK-V2-010159,CEN-19,21.73239087,-1.34791385,-0.17658885,1
RISK-V2-010160,CEN-18,52.78831845,0.35748053,0.49444799,0
RISK-V2-010161,CEN-02,53.98003472,-0.00638613,-0.22222769,1
RISK-V2-010162,CEN-06,59.88405258,0.29266347,-0.30582134,1
RISK-V2-010163,CEN-16,88.32093254,1.57165334,0.10369934,1
RISK-V2-010164,CEN-11,11.58606151,-1.29897888,0.2146717,0
RISK-V2-010165,CEN-06,88.20188492,1.42546393,0.11230554,0
RISK-V2-010166,CEN-10,65.07006448,0.41231086,-0.13866284,0
RISK-V2-010167,CEN-07,85.10912698,1.42487937,0.0511886,0
RISK-V2-010168,CEN-04,21.73735119,-1.17208452,-0.19871056,0
RISK-V2-010169,CEN-20,29.99707696,-1.16406478,-0.19388323,2
RISK-V2-010170,CEN-17,59.31441327,0.46610411,-0.22184609,5
RISK-V2-010171,CEN-07,74.05815972,0.99180178,0.31934844,0
RISK-V2-010172,CEN-22,1.50049603,-2.33245329,-0.36665359,1
RISK-V2-010173,CEN-24,51.37276786,0.13566009,0.23286274,0
RISK-V2-010174,CEN-02,83.63201531,1.07665307,-0.43830141,1
RISK-V2-010175,CEN-21,22.28050595,-0.80051517,0.09755753,1
RISK-V2-010176,CEN-13,49.20546344,-0.29278701,-0.33642613,2
RISK-V2-010177,CEN-22,20.69568452,-1.107835,0.27108864,1
RISK-V2-010178,CEN-10,57.6469494,0.27250516,0.11782152,3
RISK-V2-010179,CEN-02,98.33519345,2.41888972,-0.02267714,1
RISK-V2-010180,CEN-05,94.6062748,1.90697057,-0.11589114,0
RISK-V2-010181,CEN-17,41.53645833,-0.00984316,0.54079052,1
RISK-V2-010182,CEN-03,33.76798115,-0.41207166,0.18646149,0
RISK-V2-010183,CEN-20,62.41133433,0.50695712,-0.13050817,0
RISK-V2-010184,CEN-24,44.1796875,-0.07197104,0.17783798,3
RISK-V2-010185,CEN-06,70.35359977,0.67372865,0.28489602,2
RISK-V2-010186,CEN-18,72.5843254,1.04319185,-0.05264384,0
RISK-V2-010187,CEN-14,49.54427083,-0.08436838,-0.18831362,1
RISK-V2-010188,CEN-02,72.35243056,0.96184437,0.2546097,0
RISK-V2-010189,CEN-24,65.29761905,0.4995555,-0.07854032,0
RISK-V2-010190,CEN-01,36.6680839,-0.62338015,-0.1757136,2
RISK-V2-010191,CEN-06,87.34499008,1.34995434,0.00866508,0
RISK-V2-010192,CEN-16,53.35282029,0.23676566,-0.17800049,2
RISK-V2-010193,CEN-11,54.85491071,-0.07464735,-0.05734541,1
RISK-V2-010194,CEN-21,22.35916241,-1.17608277,0.14183609,3
RISK-V2-010195,CEN-24,64.25409226,0.53336938,0.00362654,0
RISK-V2-010196,CEN-20,77.16455853,0.73800002,-0.3764598,3
RISK-V2-010197,CEN-20,23.92361111,-0.91708822,0.26056561,0
RISK-V2-010198,CEN-19,54.31547619,-0.09399093,-0.14918718,1
RISK-V2-010199,CEN-12,16.97916667,-0.9517218,0.37398745,1
RISK-V2-010200,CEN-18,58.65203373,-0.00713896,-0.02834947,0
RISK-V2-010201,CEN-19,14.4983879,-1.0760887,0.32324433,1
RISK-V2-010202,CEN-09,52.88628472,-0.09635128,0.08321644,0
RISK-V2-010203,CEN-15,33.87790533,-0.74395659,0.22295397,2
RISK-V2-010204,CEN-13,55.62127976,0.22448772,0.30726923,1
RISK-V2-010205,CEN-14,29.18030754,-0.88727221,-0.03469489,4
RISK-V2-010206,CEN-03,47.9265873,0.01207417,0.02032768,1
RISK-V2-010207,CEN-07,100.0,3.97830105,-0.07803068,0
RISK-V2-010208,CEN-08,3.44990079,-1.79569379,0.22114407,1
RISK-V2-010209,CEN-01,77.26004464,0.82334109,-0.08425849,2
RISK-V2-010210,CEN-09,48.42633929,0.13163974,0.10345834,0
RISK-V2-010211,CEN-04,24.3266369,-1.15618613,-0.09833905,0
RISK-V2-010212,CEN-14,72.95386905,0.6409261,-0.08972852,3
RISK-V2-010213,CEN-02,77.1000744,1.22125464,0.1889599,0
RISK-V2-010214,CEN-06,78.93415179,0.96578214,-0.34288085,3
RISK-V2-010215,CEN-15,2.55279195,-2.12528114,0.0106308,2
RISK-V2-010216,CEN-04,6.06212798,-1.67986018,0.28209851,2
RISK-V2-010217,CEN-22,14.74888393,-1.0617186,0.06501307,2
RISK-V2-010218,CEN-21,4.1046627,-1.77070287,0.36524375,1
RISK-V2-010219,CEN-21,30.37016369,-0.91559116,-0.24309986,0
RISK-V2-010220,CEN-06,94.30094955,1.62535792,-0.16772777,2
RISK-V2-010221,CEN-05,92.27864583,1.71223535,-0.00110307,0
RISK-V2-010222,CEN-20,53.37762188,0.15240504,0.0440107,2
RISK-V2-010223,CEN-06,52.39583333,-0.31513801,-0.45878783,1
RISK-V2-010224,CEN-02,70.65104167,0.52697034,0.15062336,2
RISK-V2-010225,CEN-18,44.37181122,-0.069795,0.1040312,2
RISK-V2-010226,CEN-05,98.38789683,2.124253,-0.15003973,1
RISK-V2-010227,CEN-24,59.73772321,0.74050542,0.37705725,0
RISK-V2-010228,CEN-16,39.04327877,-0.2626936,0.06602786,1
RISK-V2-010229,CEN-08,73.4468006,0.75498497,0.0183777,0
RISK-V2-010230,CEN-04,35.9375,-0.60575677,0.13439037,2
RISK-V2-010231,CEN-17,65.77566964,0.37565143,-0.14457193,1
RISK-V2-010232,CEN-23,94.84809028,2.01112488,-0.34719163,0
RISK-V2-010233,CEN-12,74.18526786,1.09284982,0.04210376,0
RISK-V2-010234,CEN-01,36.02802579,-0.40600155,0.08440147,0
RISK-V2-010235,CEN-07,100.0,3.32612092,-0.15922538,0
RISK-V2-010236,CEN-18,71.19605655,0.68109558,-0.05363577,1
RISK-V2-010237,CEN-12,52.61904762,0.23159429,-0.16845828,1
RISK-V2-010238,CEN-23,85.16121032,1.45044073,0.15042738,0
RISK-V2-010239,CEN-23,94.0203373,1.89813766,0.18123861,1
RISK-V2-010240,CEN-18,87.80691964,1.63550914,0.56757111,2
RISK-V2-010241,CEN-11,15.02046131,-1.32847537,0.31587546,2
RISK-V2-010242,CEN-22,16.45027282,-1.27202071,-0.18353353,2
RISK-V2-010243,CEN-17,37.6922123,-0.33597715,0.06254064,0
RISK-V2-010244,CEN-24,65.05846088,0.57461508,-0.13248262,3
RISK-V2-010245,CEN-14,39.60503472,-0.47052167,0.04530459,1
RISK-V2-010246,CEN-04,82.9265873,1.34445947,0.15839178,0
RISK-V2-010247,CEN-03,42.16765873,-0.47329062,-0.19325213,1
RISK-V2-010248,CEN-05,52.14002268,-0.00122505,0.03793767,1
RISK-V2-010249,CEN-02,83.15662202,1.1191969,0.10063379,1
RISK-V2-010250,CEN-07,89.23363095,1.74990997,-0.137956,1
RISK-V2-010251,CEN-10,87.96068948,1.58412035,0.40987904,1
RISK-V2-010252,CEN-22,5.17609127,-2.32403655,-0.41771375,1
RISK-V2-010253,CEN-08,39.7358631,-0.31163468,0.18938438,0
RISK-V2-010254,CEN-10,61.70262897,0.49491722,-0.22244571,0
RISK-V2-010255,CEN-10,63.81448413,0.4675151,0.17435265,1
RISK-V2-010256,CEN-05,46.58730159,0.13990504,0.05474103,0
RISK-V2-010257,CEN-08,33.36743552,-0.8488984,-0.0233353,1
RISK-V2-010258,CEN-14,50.92633929,-0.18030492,-0.27696119,1
RISK-V2-010259,CEN-01,29.96031746,-0.72683983,-0.11166774,3
RISK-V2-010260,CEN-22,25.5375744,-0.99574743,-0.1148678,2
RISK-V2-010261,CEN-06,77.62896825,0.74923715,0.02603798,0
RISK-V2-010262,CEN-03,38.98251488,-0.16592438,0.16031379,2
RISK-V2-010263,CEN-03,46.57056052,-0.1491076,-0.02197801,0
RISK-V2-010264,CEN-06,61.80431548,0.45450068,-0.21139028,2
RISK-V2-010265,CEN-18,42.46279762,-0.00060042,0.28719965,1
RISK-V2-010266,CEN-20,43.69357639,-0.01106473,0.30066113,0
RISK-V2-010267,CEN-04,1.66790675,-2.00784937,0.168328,2
RISK-V2-010268,CEN-12,38.57204861,-0.47546587,0.12531713,1
RISK-V2-010269,CEN-16,96.23387897,1.96154671,-0.19416828,0
RISK-V2-010270,CEN-21,10.62127976,-1.71433169,-0.02935119,0
RISK-V2-010271,CEN-17,70.27423469,0.70000656,0.02815656,3
RISK-V2-010272,CEN-09,70.58965774,0.36851227,-0.38608995,2
RISK-V2-010273,CEN-20,47.85590278,-0.05334862,0.05978679,3
RISK-V2-010274,CEN-24,73.25830853,1.05235978,0.14788473,0
RISK-V2-010275,CEN-03,48.97879464,-0.14753967,-0.17040121,0
RISK-V2-010276,CEN-01,34.58209325,-0.55909496,-0.24249939,1
RISK-V2-010277,CEN-13,24.9547371,-1.07842402,-0.10447803,0
RISK-V2-010278,CEN-03,13.27735261,-1.25462443,0.04354133,1
RISK-V2-010279,CEN-21,31.04662698,-0.56863797,0.21680295,0
RISK-V2-010280,CEN-08,28.93415179,-0.83705026,-0.03718773,1
RISK-V2-010281,CEN-17,43.81262401,-0.35303295,-0.20509472,1
RISK-V2-010282,CEN-24,59.32787698,0.51321422,0.02550792,0
RISK-V2-010283,CEN-04,4.62239583,-1.8054741,0.09286948,3
RISK-V2-010284,CEN-06,89.38182044,1.27320713,-0.07909441,2
RISK-V2-010285,CEN-07,81.80927579,1.41389527,0.01724538,0
RISK-V2-010286,CEN-19,32.44419643,-0.73470975,-0.14993865,1
RISK-V2-010287,CEN-18,62.31336806,0.39392984,0.1517488,1
RISK-V2-010288,CEN-12,79.87785218,1.01860633,-0.32555908,1
RISK-V2-010289,CEN-07,85.51339286,1.61105098,0.2042623,1
RISK-V2-010290,CEN-06,62.28422619,0.1752249,-0.33553973,0
RISK-V2-010291,CEN-09,49.83568948,-0.33222274,-0.20006517,0
RISK-V2-010292,CEN-20,37.2718254,-0.23899185,0.24387199,0
RISK-V2-010293,CEN-07,60.36210317,0.54117528,0.10482793,1
RISK-V2-010294,CEN-24,70.94361182,0.64635935,-0.19636752,2
RISK-V2-010295,CEN-14,32.13045635,-0.49502548,-0.16827965,0
RISK-V2-010296,CEN-07,76.65993481,1.09592442,-0.07801232,1
