id_sintetico,cenario_id,ghe_codigo,A1,A2,A3,A4,A5,B1,B2,B3,C1,C2,C3,C4,D1,D2,D3,D4,E1,E2,E3,F1,F2,F3,F4,G1,G2,G3,H1,H2,H3,I1,I2,I3,I4,I5,I6,I7,I8,I9,J1,J2,J3,J4,J5,J6,J7,J8
RISK-V2-010853,CEN-19,GHE-01,4.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,,5.0,2.0,5.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,1.0,4.0,1.0,4.0,1.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0
RISK-V2-010854,CEN-11,GHE-05,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0
RISK-V2-010855,CEN-17,GHE-05,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,5.0,3.0,5.0,2.0,1.0,2.0,3.0,4.0,5.0,2.0,3.0,,2.0,3.0
RISK-V2-010856,CEN-10,GHE-04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,5.0,1.0,2.0,2.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,5.0
RISK-V2-010857,CEN-14,GHE-02,5.0,4.0,5.0,5.0,5.0,3.0,4.0,,5.0,5.0,5.0,4.0,5.0,2.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,1.0,5.0,2.0,5.0,5.0,5.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0
RISK-V2-010858,CEN-24,GHE-06,1.0,3.0,2.0,2.0,2.0,2.0,,2.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,,3.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,5.0,,4.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0
RISK-V2-010859,CEN-09,GHE-03,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,,5.0,5.0,5.0,5.0,5.0,5.0,4.0
RISK-V2-010860,CEN-17,GHE-05,3.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,,4.0,4.0,3.0,3.0,5.0,5.0
RISK-V2-010861,CEN-07,GHE-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0
RISK-V2-010862,CEN-05,GHE-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,5.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,2.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-010863,CEN-10,GHE-04,2.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,
RISK-V2-010864,CEN-22,GHE-04,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,5.0,1.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,5.0,1.0,,2.0,4.0,4.0,5.0,3.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0
RISK-V2-010865,CEN-10,GHE-04,3.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,,2.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,,2.0,,3.0
RISK-V2-010866,CEN-10,GHE-04,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0,2.0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0
RISK-V2-010867,CEN-18,GHE-06,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,4.0,2.0,5.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-010868,CEN-01,GHE-01,3.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0
RISK-V2-010869,CEN-12,GHE-06,3.0,4.0,2.0,2.0,3.0,,1.0,1.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0
RISK-V2-010870,CEN-08,GHE-02,3.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,5.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
RISK-V2-010871,CEN-17,GHE-05,1.0,,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0
RISK-V2-010872,CEN-07,GHE-01,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,1.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,2.0,5.0,2.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-010873,CEN-11,GHE-05,4.0,4.0,5.0,4.0,,5.0,5.0,5.0,4.0,4.0,4.0,4.0,,2.0,5.0,1.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,4.0,1.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
RISK-V2-010874,CEN-19,GHE-01,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,1.0,5.0,,4.0,2.0,5.0,5.0,5.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0
RISK-V2-010875,CEN-11,GHE-05,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0
RISK-V2-010876,CEN-13,GHE-01,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,2.0,4.0,,3.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,3.0,,3.0,1.0,2.0,2.0
RISK-V2-010877,CEN-24,GHE-06,1.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0
RISK-V2-010878,CEN-03,GHE-03,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,5.0,1.0,3.0,1.0,5.0,4.0,5.0,,2.0,3.0,,3.0,2.0,2.0,
RISK-V2-010879,CEN-05,GHE-05,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-010880,CEN-02,GHE-02,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,5.0,3.0,5.0,2.0,1.0,2.0,5.0,5.0,,5.0,4.0,5.0,4.0,4.0
RISK-V2-010881,CEN-05,GHE-05,1.0,2.0,,3.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,2.0,5.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0
RISK-V2-010882,CEN-11,GHE-05,4.0,3.0,3.0,,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,1.0,5.0,1.0,3.0,3.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,,1.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,2.0,1.0,2.0,,2.0,1.0,2.0,1.0
RISK-V2-010883,CEN-06,GHE-06,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
RISK-V2-010884,CEN-20,GHE-02,2.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,2.0,2.0,2.0,,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0
RISK-V2-010885,CEN-06,GHE-06,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
RISK-V2-010886,CEN-14,GHE-02,2.0,3.0,,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,4.0,4.0
RISK-V2-010887,CEN-10,GHE-04,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,,1.0,5.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,5.0
RISK-V2-010888,CEN-21,GHE-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0,5.0,2.0,5.0,5.0,5.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,3.0
RISK-V2-010889,CEN-02,GHE-02,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,5.0,1.0,5.0,,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-010890,CEN-15,GHE-03,2.0,3.0,5.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,5.0,3.0,4.0,1.0,,1.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,4.0,1.0,2.0,1.0,4.0,2.0,5.0,5.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0
RISK-V2-010891,CEN-19,GHE-01,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0
RISK-V2-010892,CEN-07,GHE-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,3.0,1.0,,1.0,4.0,2.0,4.0,1.0,5.0,3.0,2.0,1.0,4.0,4.0,5.0,4.0,5.0,4.0,,4.0
RISK-V2-010893,CEN-09,GHE-03,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0,2.0,1.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,
RISK-V2-010894,CEN-09,GHE-03,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,5.0,3.0,4.0
RISK-V2-010895,CEN-08,GHE-02,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0
RISK-V2-010896,CEN-02,GHE-02,,2.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,,4.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,,3.0,4.0,3.0
RISK-V2-010897,CEN-16,GHE-04,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,,1.0,2.0,,2.0,3.0,1.0,4.0,,1.0,2.0,2.0,3.0,3.0,,3.0,2.0,3.0,2.0
RISK-V2-010898,CEN-04,GHE-04,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,5.0,1.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RISK-V2-010899,CEN-15,GHE-03,5.0,5.0,,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
RISK-V2-010900,CEN-14,GHE-02,5.0,5.0,5.0,4.0,,5.0,5.0,5.0,4.0,,5.0,5.0,4.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,,2.0,2.0,1.0,1.0,2.0,2.0,1.0,
RISK-V2-010901,CEN-20,GHE-02,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0
RISK-V2-010902,CEN-19,GHE-01,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0
RISK-V2-010903,CEN-24,GHE-06,3.0,,3.0,3.0,1.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0
RISK-V2-010904,CEN-13,GHE-01,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,5.0,2.0,5.0,2.0,5.0,2.0,1.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0
RISK-V2-010905,CEN-09,GHE-03,4.0,3.0,3.0,4.0,3.0,,4.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,5.0,3.0,,3.0,3.0,4.0,,4.0,5.0,4.0,4.0,4.0
RISK-V2-010906,CEN-16,GHE-04,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,5.0,1.0,1.0,,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,5.0,1.0,,1.0,4.0,4.0,,5.0,4.0,4.0,4.0,5.0
RISK-V2-010907,CEN-23,GHE-05,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,5.0,1.0,1.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-010908,CEN-17,GHE-05,1.0,2.0,4.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,5.0,4.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0
RISK-V2-010909,CEN-16,GHE-04,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,1.0,4.0,1.0,2.0,1.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0
RISK-V2-010910,CEN-06,GHE-06,4.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,5.0
RISK-V2-010911,CEN-15,GHE-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,1.0,4.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,1.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
RISK-V2-010912,CEN-10,GHE-04,2.0,3.0,2.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,,2.0,5.0,2.0,2.0,3.0,2.0,3.0,2.0,,4.0,2.0,4.0,2.0
RISK-V2-010913,CEN-10,GHE-04,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0
RISK-V2-010914,CEN-07,GHE-01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,5.0,1.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
RISK-V2-010915,CEN-12,GHE-06,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,,3.0,5.0,4.0,4.0,4.0
RISK-V2-010916,CEN-03,GHE-03,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,2.0,1.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,1.0,5.0,1.0,5.0,2.0,1.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0
RISK-V2-010917,CEN-18,GHE-06,4.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,1.0,5.0,1.0,4.0,2.0,4.0,5.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0
RISK-V2-010918,CEN-17,GHE-05,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,1.0,5.0,1.0,5.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0
RISK-V2-010919,CEN-14,GHE-02,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,5.0,4.0,4.0,,4.0,4.0,2.0,5.0,2.0,2.0,3.0,2.0,3.0,5.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0
RISK-V2-010920,CEN-09,GHE-03,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,,3.0,3.0,3.0,2.0,4.0
